ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
91283,83063,Lakshmi Jain,72,4,5,2,1
91284,83064,Abhimanyu Kulkarni,38,4,5,1,2
91285,83065,Krishna Mane,37,2,5,1,3
91286,83066,Andrew Nagar,45,4,3,5,2
91287,83066,Ekalinga Mall,26,5,4,3,3
91288,83067,Chaitanya Jayaraman,54,4,2,2,1
91289,83068,Naveen Shenoy,57,2,6,3,1
91290,83069,Ayush Bobal,73,4,2,5,1
91291,83070,Kamala Kade,49,1,7,2,2
91292,83071,Girik Goswami,65,5,4,5,3
91293,83072,Lopa Hegde,35,2,2,4,1
91294,83073,Watika Barad,28,2,7,4,1
91295,83074,Lila Doshi,68,8,3,4,3
91296,83075,Suhani Anne,31,6,1,2,3
91297,83076,Onveer Dalal,59,4,2,1,2
91298,83077,Mason Kothari,45,6,4,4,1
91299,83078,Prisha Minhas,74,5,2,1,1
91300,83079,Watika Lad,71,5,6,1,3
91301,83080,Benjamin Jhaveri,30,3,1,2,2
91302,83081,Ishaan Kala,33,4,1,1,1
91303,83082,Yashasvi Bains,57,1,2,4,3
91304,83083,Arjun Wable,23,8,1,2,3
91305,83084,Nidhi Sarna,37,5,3,5,2
91306,83084,Gaurav Bhasin,28,5,1,5,1
91307,83085,Megha Sandal,64,8,4,4,2
91308,83086,Lakshmi Parekh,39,2,6,2,3
91309,83087,Umang Bhavsar,36,7,1,5,2
91310,83087,Yashoda Oommen,22,1,7,4,3
91311,83088,Harita Warrior,52,1,2,1,2
91312,83089,Kamala Dua,54,3,4,5,2
91313,83090,Lucky Divan,30,3,1,4,1
91314,83091,Christopher Bhattacharyya,21,2,6,5,1
91315,83092,Yasti Bali,55,2,3,4,2
91316,83093,Amrita Prabhu,48,6,7,2,2
91317,83094,Chakrika Rastogi,31,8,1,5,2
91318,83095,Farhan Kohli,70,3,2,1,2
91319,83096,Dhriti Solanki,30,6,5,2,2
91320,83097,Amara Pau,46,1,7,3,3
91321,83098,Nitara Agate,43,7,4,4,3
91322,83099,Chakrika Pradhan,23,6,3,4,1
91323,83100,Triya Dalal,38,6,2,1,2
91324,83101,Hardik Bhasin,64,8,1,5,1
91325,83102,Hiral Narayanan,30,5,3,4,3
91326,83103,Finn Jayaraman,65,3,1,2,3
91327,83104,Hiral Ray,29,2,1,5,1
91328,83105,Anya Ravel,31,3,2,5,3
91329,83106,Neelima Chowdhury,49,7,4,1,3
91330,83107,Zayyan Iyengar,30,3,1,1,2
91331,83108,Ekta Mangal,18,3,5,3,3
91332,83109,Inaya Pillay,45,2,5,5,2
91333,83110,Reyansh Rajan,39,2,2,2,2
91334,83111,Wriddhish Lal,35,5,4,4,1
91335,83112,Daksh Shukla,22,3,7,3,3
91336,83113,Fiyaz Bhasin,31,9,5,5,1
91337,83114,Wridesh Chaudhuri,42,7,1,5,1
91338,83114,Nidhi Anne,65,6,7,5,2
91339,83115,Gabriel Sathe,36,6,1,5,1
91340,83116,Anika Dubey,51,6,2,4,1
91341,83117,Advaith Morar,63,9,4,5,3
91342,83118,Yamini Contractor,71,6,6,1,2
91343,83119,Girish Nagarajan,54,6,3,4,1
91344,83120,Harsh Varughese,62,6,2,5,1
91345,83121,Onveer Kapadia,25,8,4,4,3
91346,83122,Nikita Din,49,3,5,2,2
91347,83123,Qushi Sehgal,66,2,6,4,1
91348,83123,Maanav Balan,58,3,1,1,2
91349,83124,Ishaan Kale,42,1,2,1,2
91350,83125,Vihaan Koshy,53,6,2,3,3
91351,83126,Gaurang Sami,37,7,5,5,1
91352,83127,Faris Subramaniam,32,8,5,3,2
91353,83127,Yauvani Devan,26,9,4,4,2
91354,83128,Anvi Soman,32,9,5,4,3
91355,83129,Lucky Prakash,54,5,3,5,3
91356,83129,Yutika Thakur,75,1,4,1,2
91357,83130,Jalsa Raman,64,8,3,4,2
91358,83131,Samuel Choudhary,60,1,2,1,1
91359,83132,Teerth Naik,51,2,7,4,3
91360,83133,Unni Dalal,22,4,2,5,3
91361,83134,Rachita Roy,18,6,2,4,3
91362,83135,Nirja Seth,26,2,1,3,2
91363,83136,Yutika Aggarwal,49,6,1,2,2
91364,83137,Faras Kata,73,9,1,5,1
91365,83138,Zayan Handa,22,3,5,5,3
91366,83139,Ansh Natt,73,2,6,3,1
91367,83140,Dayita Sani,43,5,2,1,3
91368,83141,Qadim Ghose,61,5,5,4,1
91369,83142,Harinakshi Ray,60,9,2,5,3
91370,83143,Laban Badal,50,8,6,4,1
91371,83144,Xiti Mital,27,8,3,2,1
91372,83145,David Jaggi,55,3,5,3,2
91373,83146,Warhi Sarma,26,3,1,5,2
91374,83147,Rajata Handa,37,8,5,1,2
91375,83148,Gaurang Iyengar,62,3,4,5,3
91376,83149,Forum Chahal,32,4,4,4,3
91377,83150,Ishaan Sastry,71,9,7,1,3
91378,83150,Jalsa Kale,54,4,5,1,2
91379,83151,Arjun Mody,60,5,4,5,3
91380,83152,Tanmayi Ratti,65,5,6,3,1
91381,83153,Ayush Dugal,40,8,2,4,3
91382,83154,Dhriti Korpal,61,3,7,2,1
91383,83155,Ronith Pall,50,1,6,2,1
91384,83156,Leela Sundaram,19,5,3,2,1
91385,83157,Megha Kant,72,8,5,2,2
91386,83158,Jack Naik,66,6,5,4,1
91387,83158,Ekanta Singhal,67,3,4,2,1
91388,83159,Ishwar Dhaliwal,49,4,2,2,3
91389,83159,Ladli Saini,23,2,1,2,2
91390,83160,Yauvani Basak,29,3,5,4,3
91391,83160,Anita Lal,35,1,5,5,2
91392,83161,Mahika Seshadri,50,6,4,2,2
91393,83162,Samaksh Thaker,43,6,4,2,2
91394,83163,Sathvik Chaudry,32,3,7,3,3
91395,83164,Girik Sibal,74,9,7,5,2
91396,83165,Abha Dhingra,56,6,4,1,3
91397,83166,Krishna Varughese,66,5,2,3,2
91398,83167,Bahadurjit Aggarwal,60,3,2,4,1
91399,83167,Karan Parikh,45,4,6,5,3
91400,83168,Kevin Venkatesh,54,2,6,4,3
91401,83169,Gaurika Majumdar,71,1,7,1,2
91402,83170,Dominic Nazareth,74,6,2,1,3
91403,83171,Gabriel Mahajan,62,7,3,5,2
91404,83172,Veda Hayer,65,5,6,4,3
91405,83173,Daksha Pillay,62,1,6,1,2
91406,83174,Forum Sant,45,2,4,4,3
91407,83175,Nandini Joshi,61,3,3,4,1
91408,83176,Orinder Barad,22,4,6,3,2
91409,83177,Harsh Sachar,41,1,4,3,1
91410,83178,Chaitaly Rajagopalan,41,8,6,4,2
91411,83179,Jeremiah Toor,61,9,2,2,3
91412,83180,Kiaan Jain,32,5,4,5,3
91413,83181,Nirja Prashad,25,9,1,3,2
91414,83182,Hritik Arora,32,4,4,4,2
91415,83183,Hema Bajwa,70,4,5,1,2
91416,83184,Ekbal Bumb,27,2,1,1,1
91417,83184,Ansh Sekhon,18,6,6,2,1
91418,83185,Udyati Manda,67,2,6,3,1
91419,83186,Harini Cheema,75,2,5,1,3
91420,83187,Riya Bahl,60,6,1,3,1
91421,83188,Mugdha Nayar,55,4,1,1,2
91422,83189,Janya Agate,28,7,4,2,3
91423,83190,Ekalinga Sagar,56,2,3,1,2
91424,83191,Wazir Dhawan,28,1,2,3,2
91425,83192,Chakradhar Gera,47,5,2,3,2
91426,83193,Harshil Wagle,19,4,3,4,1
91427,83194,Chavvi Vaidya,49,1,7,3,1
91428,83195,Parth Lata,68,5,1,1,3
91429,83196,Raksha Kibe,21,6,3,1,2
91430,83197,Ucchal Walla,60,7,1,1,1
91431,83197,Dipta Nadig,55,9,5,5,1
91432,83198,Darika Kapur,35,9,1,1,3
91433,83198,Chaitanya Tailor,66,9,3,5,3
91434,83199,Garima Mutti,58,3,7,2,2
91435,83200,Champak Saxena,75,5,6,3,2
91436,83201,Theodore Mody,38,1,7,4,2
91437,83202,Faris Mani,59,6,4,3,3
91438,83203,Alka Upadhyay,33,9,6,5,2
91439,83204,Patrick Ganesh,26,3,7,4,3
91440,83205,Devika Pathak,21,4,1,5,2
91441,83206,Bhanumati Mohanty,48,5,2,5,2
91442,83207,Mahika Sarin,25,8,5,2,3
91443,83208,Manya Buch,30,2,2,2,3
91444,83209,Leela Chauhan,31,5,4,1,1
91445,83210,Zilmil Manne,64,3,4,4,1
91446,83211,Mugdha Raman,56,1,3,5,1
91447,83212,Sathvik Wagle,73,9,4,3,1
91448,83213,Ronith Ramachandran,66,6,2,3,2
91449,83214,Max Murty,59,4,7,3,2
91450,83214,Idika Ghosh,50,9,3,3,1
91451,83215,Aashi Chhabra,29,4,7,5,1
91452,83216,Yamini Pingle,18,3,4,5,3
91453,83217,Janya Banik,69,2,7,4,1
91454,83217,Avni Doshi,19,8,7,4,3
91455,83218,Yasti Chanda,57,2,2,3,1
91456,83219,Veer Agrawal,62,8,6,4,3
91457,83219,Yochana Dutt,41,1,7,2,1
91458,83220,Jagat Samra,57,4,3,2,3
91459,83221,Chaitanya Barad,26,8,5,2,2
91460,83222,Madhav Char,35,8,5,1,1
91461,83223,Mohammed Kadakia,58,6,5,3,3
91462,83223,Omisha Lal,37,6,3,2,3
91463,83224,Alka Chakrabarti,40,2,7,4,2
91464,83225,Upkaar Chaudhari,27,3,3,1,1
91465,83226,Nihal Saha,50,6,5,2,2
91466,83227,Unnati Madan,25,2,3,2,1
91467,83228,Joshua Pau,69,2,2,4,2
91468,83229,Ekantika Dhawan,30,7,4,1,2
91469,83230,Yatin Pingle,63,4,1,4,3
91470,83231,Aachal Master,69,3,2,3,3
91471,83232,Suhani Chandra,36,8,6,5,1
91472,83233,Thomas Sinha,70,7,6,3,2
91473,83233,Dipta Ramaswamy,72,1,3,3,1
91474,83234,Jagrati Grewal,69,6,3,2,1
91475,83235,Garima Bal,46,5,6,5,1
91476,83236,Siddharth Choudhry,74,4,1,1,2
91477,83237,Amruta Jani,54,5,7,2,3
91478,83237,Akshay Arya,63,6,4,3,1
91479,83238,Avi Mani,18,7,3,4,1
91480,83239,Caleb Murthy,43,4,1,5,3
91481,83239,Theodore Shah,43,8,2,3,2
91482,83240,Madhavi Purohit,19,8,6,5,1
91483,83240,Mason Thaman,46,2,3,1,3
91484,83241,Fiyaz Shah,35,3,2,1,1
91485,83242,Chandani Bala,19,4,3,2,1
91486,83243,Sai Narula,36,7,2,1,1
91487,83244,Krishna Sen,71,5,4,2,2
91488,83244,Kai Ratta,25,1,4,3,2
91489,83245,Nachiket Chaudhary,63,2,5,4,2
91490,83245,Vrinda Badami,58,1,1,3,2
91491,83246,Raghav Gara,21,6,6,4,1
91492,83247,Chavvi Khare,74,8,3,1,3
91493,83248,Ikshita Pandey,31,8,3,4,2
91494,83249,Patrick Ganesan,61,4,5,3,2
91495,83250,Suhani Pandit,68,3,2,1,1
91496,83251,Raagini Rege,74,6,4,3,2
91497,83252,Qasim Nazareth,49,1,6,1,1
91498,83253,Charles Chhabra,29,8,4,4,3
91499,83254,Tristan Kothari,29,3,5,5,1
91500,83254,Hardik Tripathi,47,6,5,5,1
91501,83255,Yashvi Keer,62,2,2,3,2
91502,83256,Hemal Mohanty,48,2,4,2,2
91503,83257,Darika Prakash,21,5,5,2,3
91504,83258,Umang Kant,48,5,1,3,1
91505,83259,Girik Talwar,20,5,1,1,2
91506,83260,Samaksh Swamy,57,2,1,2,1
91507,83261,Jason Sodhi,33,6,7,5,1
91508,83262,Dalaja Gaba,62,5,3,3,1
91509,83263,Hritik Dora,52,8,4,2,3
91510,83264,Leena Sahni,51,5,5,2,3
91511,83265,Champak Brar,47,7,7,1,1
91512,83266,Urvashi Hans,61,9,7,5,3
91513,83267,Chasmum Sarin,18,1,4,1,3
91514,83268,Raksha Saha,36,1,7,4,3
91515,83268,Bakhshi Raman,37,6,5,3,1
91516,83269,Sachi Saran,35,5,1,5,2
91517,83270,Isha Pau,71,6,7,1,2
91518,83271,Falak Modi,48,9,3,3,1
91519,83272,Dakshesh Shanker,27,8,4,5,2
91520,83273,Warjas Vala,65,5,4,3,2
91521,83274,Yash Jaggi,39,4,2,3,2
91522,83275,Upasna Dugar,54,2,6,1,2
91523,83276,Warjas Parikh,41,1,2,5,3
91524,83277,Peter Saran,27,3,4,3,3
91525,83278,Jeevika Sachdeva,27,3,1,2,1
91526,83279,Xiti Manne,19,6,2,2,1
91527,83279,Pratyush Patil,41,7,4,2,3
91528,83280,Ekiya Lad,38,6,6,4,1
91529,83281,Jonathan Mangat,33,3,6,1,2
91530,83282,Urmi Basu,58,8,6,5,3
91531,83283,Dhruv Malhotra,53,5,5,2,3
91532,83284,Lekha Dara,30,4,4,5,3
91533,83285,Hemang Madan,41,6,1,4,2
91534,83286,Anirudh Raman,29,3,4,2,2
91535,83287,Daksh Lad,58,7,1,4,2
91536,83288,Siya Chowdhury,59,7,1,5,3
91537,83289,Adya Sachdeva,43,2,1,3,3
91538,83290,Devansh Shankar,57,9,4,2,3
91539,83291,Bachittar Murty,48,5,3,2,3
91540,83292,Gopal Rao,26,5,6,3,3
91541,83293,Sanya Varma,60,6,7,2,3
91542,83294,Devika Bora,43,9,7,4,1
91543,83295,Vedika Pathak,38,2,6,2,3
91544,83296,Gaurav Padmanabhan,43,1,7,4,3
91545,83297,Noah Shukla,49,5,7,1,2
91546,83298,Ayushman Oza,45,3,5,2,2
91547,83299,Liam Kumer,24,8,2,3,3
91548,83300,Irya Bail,59,3,2,3,1
91549,83301,Max Mani,34,2,2,2,1
91550,83302,Chatresh Dani,59,5,6,1,1
91551,83303,Chakradev Dhillon,62,1,2,2,3
91552,83304,Urmi Rai,57,3,2,3,1
91553,83305,Charvi Taneja,63,9,7,1,1
91554,83306,Lajita Gade,56,9,3,2,1
91555,83307,Ijaya Natarajan,65,7,7,2,1
91556,83308,Oscar Batra,51,3,7,1,3
91557,83309,Neel Raman,19,2,6,3,1
91558,83309,Zansi Kibe,51,1,3,1,1
91559,83310,Jalsa Wadhwa,36,6,2,5,1
91560,83310,Ishanvi Prashad,29,7,7,5,3
91561,83311,Tarak Sampath,25,7,7,2,3
91562,83312,Bhavani Babu,72,6,7,4,1
91563,83313,Praneel Divan,34,4,3,4,3
91564,83314,Ekavir Chander,50,6,3,2,2
91565,83315,Falak Sachdeva,37,9,4,3,2
91566,83316,Ranveer Borde,68,7,3,4,2
91567,83317,Imaran Singhal,20,1,3,3,1
91568,83317,Ansh Ravi,67,9,2,1,3
91569,83318,Vidhi Kale,21,9,6,1,2
91570,83319,Unnati Lalla,57,5,4,1,3
91571,83320,Advika Sandhu,20,8,4,3,3
91572,83321,Chatresh Raghavan,26,5,5,4,1
91573,83322,Wridesh Krish,67,6,3,4,2
91574,83323,Lipika Chowdhury,73,8,3,4,2
91575,83324,Jagvi Tak,67,6,3,1,3
91576,83325,Aarush Mannan,34,1,6,1,1
91577,83326,Balveer Subramanian,33,6,5,3,3
91578,83327,Nitesh Dalal,67,2,5,5,2
91579,83328,Devansh Mall,61,7,4,4,1
91580,83329,Tristan Dara,73,4,6,3,1
91581,83330,Vansha Lalla,70,7,2,2,3
91582,83331,Anay Chander,19,9,7,5,3
91583,83332,Divya Char,50,2,7,1,1
91584,83333,Lucky Agate,36,3,1,1,2
91585,83334,Qushi Dugal,42,9,3,5,1
91586,83335,Hardik Sehgal,35,4,1,2,1
91587,83336,Ayushman Virk,65,4,5,5,1
91588,83336,Abhimanyu Sem,52,4,6,5,3
91589,83337,Jacob Pandit,38,5,6,2,3
91590,83338,Kamala Prabhu,54,5,7,3,3
91591,83339,Pavani Bhatia,32,9,2,1,3
91592,83340,Ganga Suri,38,2,4,4,2
91593,83341,Rajeshri Nayak,42,7,1,2,3
91594,83342,Agastya Srinivasan,59,9,4,1,1
91595,83343,Eiravati Iyengar,29,7,3,1,3
91596,83344,Ekaja Lad,72,3,4,5,3
91597,83345,Hemangini Dutta,57,7,2,3,1
91598,83346,Abdul Nadkarni,69,4,7,1,3
91599,83347,Geetika Nagy,45,9,4,3,1
91600,83348,Raghav Dayal,57,3,6,5,2
91601,83349,Rayaan Kamdar,35,3,5,1,2
91602,83350,Thomas Deep,59,5,6,4,3
91603,83351,Reyansh Bhargava,73,7,7,1,1
91604,83352,Nirja Upadhyay,50,2,5,5,2
91605,83353,Joshua Goda,60,6,6,2,3
91606,83354,Nisha Pradhan,58,4,7,2,1
91607,83355,Jeremiah Kalla,51,8,5,4,1
91608,83356,Vritti Chand,31,3,1,1,2
91609,83357,Faqid Kota,67,4,3,5,3
91610,83358,Lipika Parmar,72,6,7,3,2
91611,83358,Yatan Loke,38,4,1,3,1
91612,83359,Chaitaly Chaudhry,63,1,2,2,2
91613,83360,Dayita Ratta,51,4,5,1,3
91614,83361,Vinaya Kashyap,27,7,1,2,1
91615,83361,Hiral Dash,27,3,3,2,1
91616,83362,Thomas Batta,20,3,5,1,1
91617,83363,Krish Choudhury,63,1,4,1,2
91618,83364,Akshay Chana,58,6,2,2,3
91619,83365,Rudra Raman,42,6,4,4,2
91620,83366,Jatin Sami,23,1,3,4,3
91621,83367,George Sahni,48,5,7,1,2
91622,83368,Wishi Nadkarni,65,2,2,2,3
91623,83369,Avi Khurana,47,8,6,2,1
91624,83370,Hritik Merchant,72,5,4,3,1
91625,83371,Yochana Pandya,69,6,6,4,2
91626,83372,Bhavya Lalla,30,1,3,2,2
91627,83373,Udarsh Chakraborty,59,7,5,3,1
91628,83374,Sanya Cherian,23,9,5,4,1
91629,83375,Aryan Deol,20,5,4,1,2
91630,83376,Bishakha Cheema,75,9,5,1,1
91631,83377,Matthew Chaudhry,48,2,5,2,1
91632,83378,William Pal,46,6,7,5,3
91633,83379,Meghana Master,70,6,5,3,2
91634,83380,Upma Keer,59,5,4,5,3
91635,83381,Chaitanya Rastogi,62,3,3,1,1
91636,83382,Vivaan Krishna,44,5,4,2,2
91637,83383,Edhitha Raj,53,1,3,4,2
91638,83384,Azad Brahmbhatt,46,7,4,4,1
91639,83385,Advik Mangat,52,2,3,2,1
91640,83385,Nilima Saran,48,7,2,4,3
91641,83386,Pooja Bumb,65,3,4,3,1
91642,83387,Hemang Amble,53,6,6,2,1
91643,83388,Kiaan D’Alia,45,3,3,4,3
91644,83389,Om Ahuja,56,8,6,1,1
91645,83389,Sneha Behl,37,9,6,2,3
91646,83390,Vansha Handa,41,6,5,4,3
91647,83390,Chakrika Chad,34,1,2,2,2
91648,83391,Xiti Issac,59,7,5,2,2
91649,83392,Azaan Kumar,75,2,2,2,3
91650,83393,Krish Barad,51,4,2,2,3
91651,83394,Mitesh Mand,24,1,2,3,1
91652,83395,Qushi Nayar,36,5,3,1,3
91653,83396,Anika Lata,44,8,5,3,3
91654,83397,Veda Sami,67,9,3,2,1
91655,83397,Udarsh Patil,28,9,6,5,1
91656,83398,Radha Karnik,37,4,7,2,2
91657,83399,Amara Sampath,67,1,1,4,1
91658,83400,Advika Lad,48,2,6,2,2
91659,83401,Abhimanyu Shroff,39,8,5,2,3
91660,83402,Radha Gola,38,8,5,5,2
91661,83402,Oscar Solanki,63,5,1,3,1
91662,83403,Jagat Mital,74,8,3,5,3
91663,83404,Watika Sehgal,52,6,6,4,3
91664,83405,Praneel Sehgal,58,6,1,1,1
91665,83406,Rajata Chad,64,2,1,3,1
91666,83406,Anvi Bakshi,41,3,3,3,3
91667,83407,Nachiket Joshi,41,3,6,4,1
91668,83408,Warhi Bera,59,6,5,1,1
91669,83409,Hitesh Bhattacharyya,60,4,7,1,2
91670,83410,Balvan Bir,42,4,2,2,3
91671,83411,Yashasvi Anne,33,7,1,3,1
91672,83412,Dalbir Munshi,75,2,2,4,1
91673,83413,Daksha Ramesh,39,4,5,4,3
91674,83414,Fiyaz Chandra,68,9,2,2,1
91675,83415,Urmi Patla,36,9,6,3,3
91676,83415,David Sura,70,3,2,2,1
91677,83416,Mohini Oak,32,5,5,3,1
91678,83417,Logan Choudhury,75,4,1,4,1
91679,83418,Ekbal Dixit,56,1,1,5,2
91680,83419,Jasmit Chanda,70,9,6,4,1
91681,83420,Vivaan Bedi,61,5,1,2,3
91682,83421,Gaurav Bajwa,37,3,4,5,3
91683,83422,Anita Tripathi,46,2,4,1,3
91684,83423,Dev Krish,21,2,1,2,3
91685,83423,Tejas Gole,45,4,7,4,3
91686,83424,Rushil Sami,45,9,6,4,2
91687,83424,Vrinda Khanna,41,7,2,3,1
91688,83425,Pavani Prabhu,36,3,1,1,1
91689,83425,Riya Sami,68,3,4,4,3
91690,83426,Charles Varghese,53,7,3,3,1
91691,83427,Rayaan Choudhury,66,5,2,3,3
91692,83428,Pavani Dhingra,19,2,2,3,2
91693,83429,Charvi Vora,63,5,3,1,2
91694,83430,Qasim Wable,74,5,4,4,2
91695,83430,Jagat Swaminathan,32,6,4,4,3
91696,83431,Rehaan Rau,68,7,7,5,1
91697,83431,Bachittar Brahmbhatt,40,5,3,5,3
91698,83432,Zansi Varma,59,6,5,3,2
91699,83433,Harish Sahota,54,6,6,5,3
91700,83434,Rishi Wable,18,2,7,4,3
91701,83435,Warjas Ghose,35,6,3,2,3
91702,83435,Anthony Dhawan,58,8,3,2,2
91703,83436,Krish Koshy,70,4,1,1,3
91704,83437,Ishwar Badal,45,9,4,5,1
91705,83438,George Swamy,66,6,4,2,3
91706,83439,Aarnav Shetty,51,4,7,1,1
91707,83440,Teerth Krishnan,18,6,7,2,2
91708,83441,Nihal Srinivas,28,5,3,4,2
91709,83442,Shivani Oza,28,6,7,2,2
91710,83443,Damini Sidhu,40,3,7,2,1
91711,83444,Vaishnavi Kakar,33,9,4,1,3
91712,83445,Jack Natarajan,21,4,1,3,3
91713,83446,Neel Rai,23,2,1,2,3
91714,83447,Turvi Bali,21,2,5,3,3
91715,83448,Saanvi Sathe,72,1,7,3,1
91716,83449,Riya Magar,19,5,1,1,3
91717,83450,Ranbir Char,63,5,3,1,3
91718,83451,Falan Hayer,28,8,1,1,1
91719,83452,Darpan Khatri,67,4,3,4,3
91720,83453,Azaan Bhasin,62,1,6,2,2
91721,83454,Dipta Vasa,59,9,5,2,2
91722,83455,Zansi Nagi,30,5,6,4,3
91723,83456,Bhavya Chaudhuri,54,9,5,5,2
91724,83457,Aadi Minhas,37,9,4,1,3
91725,83458,Nathan Butala,66,7,2,3,3
91726,83458,Ranveer Pall,20,6,6,4,2
91727,83459,Indrajit Banik,18,7,5,1,1
91728,83460,Lohit Sampath,32,6,1,1,2
91729,83461,Jackson Menon,59,8,3,3,2
91730,83462,Zashil Mohan,24,8,2,5,1
91731,83463,Bachittar Vasa,36,3,1,2,3
91732,83464,Chaaya Sibal,60,2,4,1,1
91733,83465,Bina Raghavan,36,1,6,2,1
91734,83466,Nathaniel Kannan,22,3,6,1,2
91735,83467,Bimala Baria,29,1,3,2,1
91736,83468,Yochana Walia,69,3,2,2,3
91737,83469,Lohit Rattan,45,1,2,1,1
91738,83470,Unni Mohan,19,5,2,3,1
91739,83470,Theodore Dua,68,3,1,4,3
91740,83471,Faraj Nori,74,5,5,2,1
91741,83472,Ojasvi D’Alia,25,9,1,4,2
91742,83473,Henry Kala,28,4,2,4,3
91743,83474,Tanay Halder,65,2,7,4,3
91744,83475,Bhavna Anne,73,3,5,2,2
91745,83476,Mohammed Deshmukh,69,9,1,5,3
91746,83477,Anusha Raman,24,5,6,5,2
91747,83478,Maanas Narula,47,9,4,4,2
91748,83479,Vedhika Srivastava,47,7,1,5,3
91749,83480,Ekavir Dani,46,4,5,4,2
91750,83481,Hardik Borah,30,8,5,3,2
91751,83482,Bhavika Deo,35,1,4,1,1
91752,83483,Eesha Johal,59,2,7,1,1
91753,83484,Arin Barad,41,7,5,4,3
91754,83485,Madhav Pingle,38,7,6,3,2
91755,83486,Mohini Chokshi,19,3,3,1,3
91756,83487,Dominic Shere,69,3,4,3,1
91757,83488,Mahika Chowdhury,28,1,6,1,2
91758,83489,Tarak Gokhale,69,9,1,2,2
91759,83490,Frado Kar,31,6,7,3,3
91760,83491,Chaman Naik,27,3,1,3,2
91761,83492,Daniel Sekhon,36,1,6,1,1
91762,83493,Omya Korpal,30,3,7,3,1
91763,83494,Gaurang Taneja,50,2,6,1,1
91764,83495,Lohit Sathe,48,9,6,5,3
91765,83496,Deepa Rastogi,67,4,5,1,2
91766,83497,Jeevika Deep,19,6,4,1,3
91767,83498,Ria Misra,21,6,7,3,1
91768,83499,Ethan Rajan,31,5,1,2,3
91769,83500,Anusha Palla,69,2,4,2,3
91770,83501,Farhan Jha,73,9,4,2,1
91771,83502,Veda Chadha,27,7,1,1,3
91772,83503,Diya Krishnamurthy,69,5,2,2,3
91773,83504,Kamya Solanki,47,2,4,3,3
91774,83505,Vrinda Dhar,51,2,2,5,3
91775,83506,Oviya Chaudhary,68,3,3,5,1
91776,83507,Yamini Saini,52,4,7,1,3
91777,83508,Lila Shukla,44,7,7,1,1
91778,83509,Jhalak Gala,22,8,3,4,1
91779,83510,Zaitra Lata,46,6,1,3,2
91780,83511,Vrishti Oak,28,9,4,5,2
91781,83512,Arin Jha,70,1,6,5,1
91782,83513,Manya Sethi,41,3,4,1,1
91783,83514,Jeremiah Dara,40,6,7,5,1
91784,83515,Pavani Aurora,52,6,5,2,2
91785,83516,Kashvi Sankar,27,2,4,4,1
91786,83517,Yahvi Chada,21,4,5,2,1
91787,83518,Hamsini Char,33,1,2,4,2
91788,83519,Barkha Bhattacharyya,18,7,2,4,1
91789,83520,Rachana Balan,27,9,4,2,1
91790,83521,Falak Peri,33,9,7,1,1
91791,83522,Anamika Das,73,6,2,5,2
91792,83523,Chanchal Agate,50,3,2,1,2
91793,83524,Elijah Shroff,50,8,1,2,2
91794,83525,Alexander Gola,44,3,1,3,3
91795,83526,Zaid Atwal,59,6,2,3,2
91796,83527,Qushi Pall,53,7,3,3,1
91797,83528,Triveni Som,73,7,7,3,1
91798,83529,Ira Yadav,29,3,7,3,2
91799,83530,Siddharth Ranganathan,44,5,7,3,2
91800,83530,Hitesh Yohannan,34,3,7,2,3
91801,83531,Gayathri Mammen,27,9,6,4,1
91802,83532,Neha Minhas,31,3,4,3,1
91803,83533,Akshay Ratta,46,5,2,3,3
91804,83534,Ranveer Mall,19,5,5,1,2
91805,83535,Vidhi Dora,67,5,3,1,3
91806,83536,Diya Mahal,57,5,1,5,1
91807,83537,Manan Krishna,21,9,6,4,3
91808,83538,Tarak Mane,38,6,3,4,1
91809,83539,Nimrat Uppal,70,2,6,3,2
91810,83540,Gaurangi Dara,63,7,2,1,3
91811,83541,Dakshesh Walla,38,9,1,1,1
91812,83542,Chavvi Kapadia,24,9,3,3,3
91813,83543,Benjamin Chadha,44,4,6,1,2
91814,83544,Mugdha Chaudhuri,55,5,2,3,2
91815,83545,Ayush Devan,56,3,6,3,2
91816,83546,Tanveer Pillay,53,4,2,4,3
91817,83547,Chandresh Dugar,43,7,5,4,1
91818,83548,George Kaur,49,9,7,1,2
91819,83549,Geetika Brahmbhatt,46,4,3,3,2
91820,83549,Nakul Chada,71,8,6,2,3
91821,83550,Irya Kale,59,4,6,4,2
91822,83551,Abdul Deep,74,2,5,3,3
91823,83552,Girik Raju,36,9,3,5,1
91824,83553,Oeshi Dhar,33,5,3,3,1
91825,83554,Kritika Solanki,75,4,3,2,1
91826,83555,Ishanvi Barad,46,3,7,1,1
91827,83556,Arin Karnik,40,4,5,3,1
91828,83557,Kamala Varty,36,7,2,3,3
91829,83558,Bimala Das,71,7,4,4,3
91830,83559,Abeer Reddy,75,2,4,4,2
91831,83560,David Loke,51,5,5,5,1
91832,83561,Edhitha Prakash,32,1,3,2,1
91833,83562,Upkaar Som,66,3,4,2,2
91834,83563,Kavya Ghosh,52,2,1,4,1
91835,83564,Finn Karnik,34,9,5,4,1
91836,83565,Ishaan Sahni,26,3,5,4,2
91837,83566,Rayaan Kamdar,70,4,2,5,1
91838,83567,Lakshit Dua,47,6,5,1,1
